version,rows
1730190972,"{'Name': 'International Committee of the Red Cross', 'Code': '', 'ICAO': 'RED'}"
1730190972,"{'Name': 'International Jet Management', 'Code': '', 'ICAO': 'IJM'}"
1730190972,"{'Name': 'IrAero', 'Code': 'IO', 'ICAO': 'IAE'}"
1730190972,"{'Name': 'Iran Air', 'Code': 'IR', 'ICAO': 'IRA'}"
1730190972,"{'Name': 'Iran Airtour', 'Code': 'B9', 'ICAO': 'IRB'}"
1730190972,"{'Name': 'Iran Aseman Airlines', 'Code': 'EP', 'ICAO': 'IRC'}"
1730190972,"{'Name': 'Iraq Gate Company', 'Code': '', 'ICAO': 'IGC'}"
1730190972,"{'Name': 'Iraqi Airways', 'Code': 'IA', 'ICAO': 'IAW'}"
1730190972,"{'Name': 'Irving Oil Transport', 'Code': '', 'ICAO': 'KCE'}"
1730190972,"{'Name': 'Island Wings Charter', 'Code': '', 'ICAO': 'IWL'}"
1730190972,"{'Name': 'Israir Airlines', 'Code': '6H', 'ICAO': 'ISR'}"
1730190972,"{'Name': 'ITA Airways', 'Code': 'AZ', 'ICAO': 'ITY'}"
1730190972,"{'Name': 'Italfly', 'Code': '', 'ICAO': 'ITL'}"
1730190972,"{'Name': 'Italy - Air Force', 'Code': '', 'ICAO': 'IAM'}"
1730190972,"{'Name': 'Italy - Army', 'Code': '', 'ICAO': 'IEI'}"
1730190972,"{'Name': 'Italy - Coast Guard', 'Code': '', 'ICAO': 'GCI'}"
1730190972,"{'Name': 'Italy - Navy', 'Code': '', 'ICAO': 'MMI'}"
1730190972,"{'Name': 'iXAir', 'Code': '', 'ICAO': 'IXR'}"
1730190972,"{'Name': 'Izhavia', 'Code': 'I8', 'ICAO': 'IZA'}"
1730190972,"{'Name': 'J D Aviation', 'Code': '', 'ICAO': 'JDA'}"
1730190972,"{'Name': 'JA Air Charter', 'Code': '', 'ICAO': 'LTD'}"
1730190972,"{'Name': 'Jackson Demolition Service', 'Code': '', 'ICAO': 'JDS'}"
1730190972,"{'Name': 'Jambojet', 'Code': 'JM', 'ICAO': 'JMA'}"
1730190972,"{'Name': 'Japan Air Commuter', 'Code': 'JC', 'ICAO': 'JAC'}"
1730190972,"{'Name': 'Japan Airlines', 'Code': 'JL', 'ICAO': 'JAL'}"
1730190972,"{'Name': 'Japan Transocean Air', 'Code': 'NU', 'ICAO': 'JTA'}"
1730190972,"{'Name': 'Jayawijaya Dirgantara', 'Code': '', 'ICAO': 'JWD'}"
1730190972,"{'Name': 'Jazeera Airways', 'Code': 'J9', 'ICAO': 'JZR'}"
1730190972,"{'Name': 'Jazz Aviation', 'Code': 'QK', 'ICAO': 'JZA'}"
1730190972,"{'Name': 'JC Bamford Excavators', 'Code': '', 'ICAO': 'JCB'}"
1730190972,"{'Name': 'Jeju Air', 'Code': '7C', 'ICAO': 'JJA'}"
1730190972,"{'Name': 'Jet Access Aviation', 'Code': '', 'ICAO': 'JXA'}"
1730190972,"{'Name': 'Jet Aviation Business Jets', 'Code': 'PP', 'ICAO': 'PJS'}"
1730190972,"{'Name': 'Jet Aviation Business Jets Deutschland', 'Code': '', 'ICAO': 'JBD'}"
1730190972,"{'Name': 'Jet Aviation Flight Services', 'Code': '', 'ICAO': 'JAS'}"
1730190972,"{'Name': 'Jet Charter', 'Code': 'N2', 'ICAO': 'JCT'}"
1730190972,"{'Name': 'Jet Concierge Club', 'Code': '', 'ICAO': 'JCO'}"
1730190972,"{'Name': 'Jet Edge', 'Code': '', 'ICAO': 'EDG'}"
1730190972,"{'Name': 'Jet Executive', 'Code': '', 'ICAO': 'JEI'}"
1730190972,"{'Name': 'Jet Fly Airline', 'Code': '', 'ICAO': 'JFL'}"
1730190972,"{'Name': 'Jet It', 'Code': '', 'ICAO': 'JIT'}"
1730190972,"{'Name': 'Jet Linx Aviation', 'Code': 'JL', 'ICAO': 'JTL'}"
1730190972,"{'Name': 'Jet Logistics', 'Code': '', 'ICAO': 'JLG'}"
1730190972,"{'Name': 'Jet Net Services', 'Code': '', 'ICAO': 'JNS'}"
1730190972,"{'Name': 'Jet OUT', 'Code': '', 'ICAO': 'CRE'}"
1730190972,"{'Name': 'Jet Sky Airways', 'Code': 'JK', 'ICAO': 'JTK'}"
1730190972,"{'Name': 'Jet Story', 'Code': '', 'ICAO': 'JDI'}"
1730190972,"{'Name': 'Jet Test International', 'Code': '', 'ICAO': 'JTN'}"
1730190972,"{'Name': 'Jet View', 'Code': '', 'ICAO': 'JVW'}"
1730190972,"{'Name': 'Jet2', 'Code': 'LS', 'ICAO': 'EXS'}"
1730190972,"{'Name': 'Jetbee Czech', 'Code': '', 'ICAO': 'JBC'}"
1730190972,"{'Name': 'JetBlue', 'Code': 'B6', 'ICAO': 'JBU'}"
1730190972,"{'Name': 'Jetcall', 'Code': '', 'ICAO': 'JCL'}"
