version,rows
1730284745,"{'name': 'A Coruna Airport', 'iata': 'LCG', 'icao': 'LECO', 'lat': 43.302059, 'lon': -8.37725, 'country': 'Spain', 'alt': 326}"
1730284745,"{'name': 'Aachen Merzbruck Airport', 'iata': 'AAH', 'icao': 'EDKA', 'lat': 50.821899, 'lon': 6.184759, 'country': 'Germany', 'alt': 626}"
1730284745,"{'name': 'Aalborg Airport', 'iata': 'AAL', 'icao': 'EKYT', 'lat': 57.095112, 'lon': 9.855172, 'country': 'Denmark', 'alt': 3}"
1730284745,"{'name': 'Aarhus Airport', 'iata': 'AAR', 'icao': 'EKAH', 'lat': 56.303295, 'lon': 10.619129, 'country': 'Denmark', 'alt': 71}"
1730284745,"{'name': 'Aarhus Sea Airport', 'iata': 'QEA', 'icao': 'EKAC', 'lat': 56.151993, 'lon': 10.247725, 'country': 'Denmark', 'alt': 1}"
1730284745,"{'name': 'Aasiaat Airport', 'iata': 'JEG', 'icao': 'BGAA', 'lat': 68.72184, 'lon': -52.784698, 'country': 'Greenland', 'alt': 74}"
1730284745,"{'name': 'Abadan Airport', 'iata': 'ABD', 'icao': 'OIAA', 'lat': 30.371111, 'lon': 48.228329, 'country': 'Iran', 'alt': 19}"
1730284745,"{'name': 'Abakan International Airport', 'iata': 'ABA', 'icao': 'UNAA', 'lat': 53.740002, 'lon': 91.385002, 'country': 'Russia', 'alt': 831}"
1730284745,"{'name': 'Abbotsford International Airport', 'iata': 'YXX', 'icao': 'CYXX', 'lat': 49.025269, 'lon': -122.360001, 'country': 'Canada', 'alt': 195}"
1730284745,"{'name': 'Abemama Airport', 'iata': 'AEA', 'icao': 'NGTB', 'lat': 0.490833, 'lon': 173.828598, 'country': 'Kiribati', 'alt': 8}"
1730284745,"{'name': 'Aberdeen International Airport', 'iata': 'ABZ', 'icao': 'EGPD', 'lat': 57.201939, 'lon': -2.19777, 'country': 'United Kingdom', 'alt': 215}"
1730284745,"{'name': 'Aberdeen Regional Airport', 'iata': 'ABR', 'icao': 'KABR', 'lat': 45.439999, 'lon': -98.419998, 'country': 'United States', 'alt': 1302}"
1730284745,"{'name': 'Abha Regional Airport', 'iata': 'AHB', 'icao': 'OEAB', 'lat': 18.24036, 'lon': 42.65662, 'country': 'Saudi Arabia', 'alt': 6858}"
1730284745,"{'name': 'Abidjan Port Bouet Airport', 'iata': 'ABJ', 'icao': 'DIAP', 'lat': 5.261386, 'lon': -3.92629, 'country': 'Ivory Coast', 'alt': 21}"
1730284745,"{'name': 'Abilene Regional Airport', 'iata': 'ABI', 'icao': 'KABI', 'lat': 32.411301, 'lon': -99.681801, 'country': 'United States', 'alt': 1790}"
1730284745,"{'name': 'Abingdon Virginia Highlands Airport', 'iata': 'VJI', 'icao': 'KVJI', 'lat': 36.686111, 'lon': -82.033333, 'country': 'United States', 'alt': 2088}"
